event_id,child_cdk,child_name,metric_basis,weight_value,weight_method,weight_confidence,source_year,basis,is_fallback
AS_darran_1981:1991,AS_sonitp_1991,Sonitpur,production,1.0,post_split_crop_area_proxy,0.6,1991,average_total_crop_area_next_3_years,False
AS_dibrug_1981:1991,AS_tinsuk_1991,Tinsukia,area,1.0,post_split_crop_area_proxy,0.6,1991,average_total_crop_area_next_3_years,False
AS_dibrug_1981:1991,AS_tinsuk_1991,Tinsukia,production,1.0,post_split_crop_area_proxy,0.6,1991,average_total_crop_area_next_3_years,False
AS_goalpa_1981:1991,AS_bongai_1991,Bongaigaon,area,0.333333,equal_split_fallback,0.35,1991,equal_split_fallback,True
AS_goalpa_1981:1991,AS_bongai_1991,Bongaigaon,production,0.333333,equal_split_fallback,0.35,1991,equal_split_fallback,True
AS_goalpa_1981:1991,AS_dhubur_1991,Dhuburi,area,0.333333,equal_split_fallback,0.35,1991,equal_split_fallback,True
AS_goalpa_1981:1991,AS_dhubur_1991,Dhuburi,production,0.333333,equal_split_fallback,0.35,1991,equal_split_fallback,True
AS_goalpa_1981:1991,AS_kokraj_1991,Kokrajhar,area,0.333333,equal_split_fallback,0.35,1991,equal_split_fallback,True
AS_goalpa_1981:1991,AS_kokraj_1991,Kokrajhar,production,0.333333,equal_split_fallback,0.35,1991,equal_split_fallback,True
AS_kamrup_1981:1991,AS_barpet_1991,Barpeta,area,0.620985,post_split_crop_area_proxy,0.6,1991,average_total_crop_area_next_3_years,False
AS_kamrup_1981:1991,AS_barpet_1991,Barpeta,production,0.620985,post_split_crop_area_proxy,0.6,1991,average_total_crop_area_next_3_years,False
AS_kamrup_1981:1991,AS_nalbar_1991,Nalbari,area,0.379015,post_split_crop_area_proxy,0.6,1991,average_total_crop_area_next_3_years,False
AS_kamrup_1981:1991,AS_nalbar_1991,Nalbari,production,0.379015,post_split_crop_area_proxy,0.6,1991,average_total_crop_area_next_3_years,False
AS_lakhim_1971:1991,AS_dhemaj_1991,Dhemaji,area,1.0,post_split_crop_area_proxy,0.6,1991,average_total_crop_area_next_3_years,False
AS_lakhim_1971:1991,AS_dhemaj_1991,Dhemaji,production,1.0,post_split_crop_area_proxy,0.6,1991,average_total_crop_area_next_3_years,False
AS_nagaon_1981:1991,AS_mariga_1991,Marigaon,area,1.0,post_split_crop_area_proxy,0.6,1991,average_total_crop_area_next_3_years,False
AS_nagaon_1981:1991,AS_mariga_1991,Marigaon,production,1.0,post_split_crop_area_proxy,0.6,1991,average_total_crop_area_next_3_years,False
AS_sivasa_1981:1991,AS_golagh_1991,Golaghat,area,0.48622,post_split_crop_area_proxy,0.6,1991,average_total_crop_area_next_3_years,False
AS_sivasa_1981:1991,AS_golagh_1991,Golaghat,production,0.48622,post_split_crop_area_proxy,0.6,1991,average_total_crop_area_next_3_years,False
AS_sivasa_1981:1991,AS_jorhat_1991,Jorhat,area,0.51378,post_split_crop_area_proxy,0.6,1991,average_total_crop_area_next_3_years,False
AS_sivasa_1981:1991,AS_jorhat_1991,Jorhat,production,0.51378,post_split_crop_area_proxy,0.6,1991,average_total_crop_area_next_3_years,False
BR_gaya_1971:1991,BR_jehana_1991,Jehanabad,area,1.0,post_split_crop_area_proxy,0.6,1991,average_total_crop_area_next_3_years,False
BR_gaya_1971:1991,BR_jehana_1991,Jehanabad,production,1.0,post_split_crop_area_proxy,0.6,1991,average_total_crop_area_next_3_years,False
BR_munger_1981:1991,BR_khagar_1991,Khagaria,area,1.0,post_split_crop_area_proxy,0.6,1991,average_total_crop_area_next_3_years,False
BR_munger_1981:1991,BR_khagar_1991,Khagaria,production,1.0,post_split_crop_area_proxy,0.6,1991,average_total_crop_area_next_3_years,False
BR_purnia_1981:1991,BR_araria_1991,Araria,area,0.622281,post_split_crop_area_proxy,0.6,1991,average_total_crop_area_next_3_years,False
BR_purnia_1981:1991,BR_araria_1991,Araria,production,0.622281,post_split_crop_area_proxy,0.6,1991,average_total_crop_area_next_3_years,False
BR_purnia_1981:1991,BR_kishan_1991,Kishanganj,area,0.377719,post_split_crop_area_proxy,0.6,1991,average_total_crop_area_next_3_years,False
BR_purnia_1981:1991,BR_kishan_1991,Kishanganj,production,0.377719,post_split_crop_area_proxy,0.6,1991,average_total_crop_area_next_3_years,False
BR_sahars_1981:1991,BR_madhep_1991,Madhepura,area,1.0,post_split_crop_area_proxy,0.6,1991,average_total_crop_area_next_3_years,False
BR_sahars_1981:1991,BR_madhep_1991,Madhepura,production,1.0,post_split_crop_area_proxy,0.6,1991,average_total_crop_area_next_3_years,False
GA_goa_1981:1991,GA_northg_1991,North Goa,area,0.5,equal_split_fallback,0.35,1991,equal_split_fallback,True
GA_goa_1981:1991,GA_northg_1991,North Goa,production,0.5,equal_split_fallback,0.35,1991,equal_split_fallback,True
GA_goa_1981:1991,GA_southg_1991,South Goa,area,0.5,equal_split_fallback,0.35,1991,equal_split_fallback,True
GA_goa_1981:1991,GA_southg_1991,South Goa,production,0.5,equal_split_fallback,0.35,1991,equal_split_fallback,True
HR_ambala_1951:1991,HR_yamuna_1991,Yamunanagar,area,1.0,post_split_crop_area_proxy,0.6,1991,average_total_crop_area_next_3_years,False
HR_ambala_1951:1991,HR_yamuna_1991,Yamunanagar,production,1.0,post_split_crop_area_proxy,0.6,1991,average_total_crop_area_next_3_years,False
HR_karnal_1951:1991,HR_panipa_1991,Panipat,area,1.0,post_split_crop_area_proxy,0.6,1991,average_total_crop_area_next_3_years,False
HR_karnal_1951:1991,HR_panipa_1991,Panipat,production,1.0,post_split_crop_area_proxy,0.6,1991,average_total_crop_area_next_3_years,False
HR_kuruks_1981:1991,HR_kaitha_1991,Kaithal,area,1.0,post_split_crop_area_proxy,0.6,1991,average_total_crop_area_next_3_years,False
HR_kuruks_1981:1991,HR_kaitha_1991,Kaithal,production,1.0,post_split_crop_area_proxy,0.6,1991,average_total_crop_area_next_3_years,False
HR_mahend_1951:1991,HR_rewari_1991,Rewari,area,1.0,post_split_crop_area_proxy,0.6,1991,average_total_crop_area_next_3_years,False
HR_mahend_1951:1991,HR_rewari_1991,Rewari,production,1.0,post_split_crop_area_proxy,0.6,1991,average_total_crop_area_next_3_years,False
JH_psingh_1981:1991,JH_purbis_1991,Purbi Singhbhum,area,1.0,equal_split_fallback,0.35,1991,equal_split_fallback,True
JH_psingh_1981:1991,JH_purbis_1991,Purbi Singhbhum,production,1.0,equal_split_fallback,0.35,1991,equal_split_fallback,True
JH_ranchi_1981:1991,JH_gumla_1991,Gumla,area,0.840622,post_split_crop_area_proxy,0.6,1991,average_total_crop_area_next_3_years,False
JH_ranchi_1981:1991,JH_gumla_1991,Gumla,production,0.840622,post_split_crop_area_proxy,0.6,1991,average_total_crop_area_next_3_years,False
JH_ranchi_1981:1991,JH_lohard_1991,Lohardaga,area,0.159378,post_split_crop_area_proxy,0.6,1991,average_total_crop_area_next_3_years,False
JH_ranchi_1981:1991,JH_lohard_1991,Lohardaga,production,0.159378,post_split_crop_area_proxy,0.6,1991,average_total_crop_area_next_3_years,False
JH_santha_1971:1991,JH_deogha_1991,Deoghar,area,0.25,equal_split_fallback,0.35,1991,equal_split_fallback,True
JH_santha_1971:1991,JH_deogha_1991,Deoghar,production,0.25,equal_split_fallback,0.35,1991,equal_split_fallback,True
JH_santha_1971:1991,JH_dumka_1991,Dumka,area,0.25,equal_split_fallback,0.35,1991,equal_split_fallback,True
JH_santha_1971:1991,JH_dumka_1991,Dumka,production,0.25,equal_split_fallback,0.35,1991,equal_split_fallback,True
JH_santha_1971:1991,JH_godda_1991,Godda,area,0.25,equal_split_fallback,0.35,1991,equal_split_fallback,True
JH_santha_1971:1991,JH_godda_1991,Godda,production,0.25,equal_split_fallback,0.35,1991,equal_split_fallback,True
JH_santha_1971:1991,JH_sahibg_1991,Sahibganj,area,0.25,equal_split_fallback,0.35,1991,equal_split_fallback,True
JH_santha_1971:1991,JH_sahibg_1991,Sahibganj,production,0.25,equal_split_fallback,0.35,1991,equal_split_fallback,True
KL_alappu_1961:1991,KL_pathan_1991,Pathanamthitta,area,1.0,post_split_crop_area_proxy,0.6,1991,average_total_crop_area_next_3_years,False
KL_alappu_1961:1991,KL_pathan_1991,Pathanamthitta,production,1.0,post_split_crop_area_proxy,0.6,1991,average_total_crop_area_next_3_years,False
KL_idukki_1981:1991,KL_pathan_1991,Pathanamthitta,area,1.0,post_split_crop_area_proxy,0.6,1991,average_total_crop_area_next_3_years,False
KL_idukki_1981:1991,KL_pathan_1991,Pathanamthitta,production,1.0,post_split_crop_area_proxy,0.6,1991,average_total_crop_area_next_3_years,False
KL_kannur_1961:1991,KL_kasarg_1991,Kasargod,area,1.0,equal_split_fallback,0.35,1991,equal_split_fallback,True
KL_kannur_1961:1991,KL_kasarg_1991,Kasargod,production,1.0,equal_split_fallback,0.35,1991,equal_split_fallback,True
KL_kollam_1951:1991,KL_pathan_1991,Pathanamthitta,area,1.0,post_split_crop_area_proxy,0.6,1991,average_total_crop_area_next_3_years,False
KL_kollam_1951:1991,KL_pathan_1991,Pathanamthitta,production,1.0,post_split_crop_area_proxy,0.6,1991,average_total_crop_area_next_3_years,False
KL_palgha_1961:1991,KL_palakk_1991,Palakkad,area,1.0,post_split_crop_area_proxy,0.6,1991,average_total_crop_area_next_3_years,False
KL_palgha_1961:1991,KL_palakk_1991,Palakkad,production,1.0,post_split_crop_area_proxy,0.6,1991,average_total_crop_area_next_3_years,False
MH_aurang_1981:1991,MH_jalna_1991,Jalna,area,1.0,post_split_crop_area_proxy,0.6,1991,average_total_crop_area_next_3_years,False
MH_aurang_1981:1991,MH_jalna_1991,Jalna,production,1.0,post_split_crop_area_proxy,0.6,1991,average_total_crop_area_next_3_years,False
MH_chandr_1961:1991,MH_gadchi_1991,Gadchiroli,area,1.0,post_split_crop_area_proxy,0.6,1991,average_total_crop_area_next_3_years,False
MH_chandr_1961:1991,MH_gadchi_1991,Gadchiroli,production,1.0,post_split_crop_area_proxy,0.6,1991,average_total_crop_area_next_3_years,False
MH_dharas_1981:1991,MH_latur_1991,Latur,area,1.0,post_split_crop_area_proxy,0.6,1991,average_total_crop_area_next_3_years,False
MH_dharas_1981:1991,MH_latur_1991,Latur,production,1.0,post_split_crop_area_proxy,0.6,1991,average_total_crop_area_next_3_years,False
MH_ratnag_1981:1991,MH_sindhu_1991,Sindhudurg,area,1.0,post_split_crop_area_proxy,0.6,1991,average_total_crop_area_next_3_years,False
MH_ratnag_1981:1991,MH_sindhu_1991,Sindhudurg,production,1.0,post_split_crop_area_proxy,0.6,1991,average_total_crop_area_next_3_years,False
MN_manipu_1951:1991,MN_bishnu_1991,Bishnupur,area,0.142857,equal_split_fallback,0.35,1991,equal_split_fallback,True
MN_manipu_1951:1991,MN_bishnu_1991,Bishnupur,production,0.142857,equal_split_fallback,0.35,1991,equal_split_fallback,True
MN_manipu_1951:1991,MN_churac_1991,Churachandpur,area,0.142857,equal_split_fallback,0.35,1991,equal_split_fallback,True
MN_manipu_1951:1991,MN_churac_1991,Churachandpur,production,0.142857,equal_split_fallback,0.35,1991,equal_split_fallback,True
MN_manipu_1951:1991,MN_imphal_1991,Imphal,area,0.142857,equal_split_fallback,0.35,1991,equal_split_fallback,True
MN_manipu_1951:1991,MN_imphal_1991,Imphal,production,0.142857,equal_split_fallback,0.35,1991,equal_split_fallback,True
MN_manipu_1951:1991,MN_senapa_1991,Senapati,area,0.142857,equal_split_fallback,0.35,1991,equal_split_fallback,True
MN_manipu_1951:1991,MN_senapa_1991,Senapati,production,0.142857,equal_split_fallback,0.35,1991,equal_split_fallback,True
MN_manipu_1951:1991,MN_tameng_1991,Tamenglong,area,0.142857,equal_split_fallback,0.35,1991,equal_split_fallback,True
MN_manipu_1951:1991,MN_tameng_1991,Tamenglong,production,0.142857,equal_split_fallback,0.35,1991,equal_split_fallback,True
MN_manipu_1951:1991,MN_thouba_1991,Thoubal,area,0.142857,equal_split_fallback,0.35,1991,equal_split_fallback,True
MN_manipu_1951:1991,MN_thouba_1991,Thoubal,production,0.142857,equal_split_fallback,0.35,1991,equal_split_fallback,True
MN_manipu_1951:1991,MN_ukhrul_1991,Ukhrul,area,0.142857,equal_split_fallback,0.35,1991,equal_split_fallback,True
MN_manipu_1951:1991,MN_ukhrul_1991,Ukhrul,production,0.142857,equal_split_fallback,0.35,1991,equal_split_fallback,True
RJ_bharat_1981:1991,RJ_dhaulp_1991,Dhaulpur,area,1.0,post_split_crop_area_proxy,0.6,1991,average_total_crop_area_next_3_years,False
RJ_bharat_1981:1991,RJ_dhaulp_1991,Dhaulpur,production,1.0,post_split_crop_area_proxy,0.6,1991,average_total_crop_area_next_3_years,False
TN_madura_1951:1991,TN_dindig_1991,Dindigul Anna,area,1.0,post_split_crop_area_proxy,0.6,1991,average_total_crop_area_next_3_years,False
TN_madura_1951:1991,TN_dindig_1991,Dindigul Anna,production,1.0,post_split_crop_area_proxy,0.6,1991,average_total_crop_area_next_3_years,False
TN_narcot_1981:1991,TN_tiruva_1991,Tiruvannamalai Sambuvarayar,area,1.0,equal_split_fallback,0.35,1991,equal_split_fallback,True
TN_narcot_1981:1991,TN_tiruva_1991,Tiruvannamalai Sambuvarayar,production,1.0,equal_split_fallback,0.35,1991,equal_split_fallback,True
TN_ramana_1981:1991,TN_kamara_1991,Kamarajar,area,0.5,equal_split_fallback,0.35,1991,equal_split_fallback,True
TN_ramana_1981:1991,TN_kamara_1991,Kamarajar,production,0.5,equal_split_fallback,0.35,1991,equal_split_fallback,True
TN_ramana_1981:1991,TN_pasump_1991,Pasumpon Muthuramalinga Thevar,area,0.5,equal_split_fallback,0.35,1991,equal_split_fallback,True
TN_ramana_1981:1991,TN_pasump_1991,Pasumpon Muthuramalinga Thevar,production,0.5,equal_split_fallback,0.35,1991,equal_split_fallback,True
TN_tirune_1981:1991,TN_chidam_1991,Chidambaranar,area,1.0,post_split_crop_area_proxy,0.6,1991,average_total_crop_area_next_3_years,False
TN_tirune_1981:1991,TN_chidam_1991,Chidambaranar,production,1.0,post_split_crop_area_proxy,0.6,1991,average_total_crop_area_next_3_years,False
UK_sahara_1981:1991,UK_hardwa_1991,Hardwar,area,1.0,post_split_crop_area_proxy,0.6,1991,average_total_crop_area_next_3_years,False
UK_sahara_1981:1991,UK_hardwa_1991,Hardwar,production,1.0,post_split_crop_area_proxy,0.6,1991,average_total_crop_area_next_3_years,False
UP_agra_1981:1991,UP_firoza_1991,Firozabad,area,1.0,post_split_crop_area_proxy,0.6,1991,average_total_crop_area_next_3_years,False
UP_agra_1981:1991,UP_firoza_1991,Firozabad,production,1.0,post_split_crop_area_proxy,0.6,1991,average_total_crop_area_next_3_years,False
UP_azamga_1981:1991,UP_mau_1991,Mau,area,1.0,post_split_crop_area_proxy,0.6,1991,average_total_crop_area_next_3_years,False
UP_azamga_1981:1991,UP_mau_1991,Mau,production,1.0,post_split_crop_area_proxy,0.6,1991,average_total_crop_area_next_3_years,False
UP_basti_1981:1991,UP_siddha_1991,Siddharthnagar,area,1.0,post_split_crop_area_proxy,0.6,1991,average_total_crop_area_next_3_years,False
UP_basti_1981:1991,UP_siddha_1991,Siddharthnagar,production,1.0,post_split_crop_area_proxy,0.6,1991,average_total_crop_area_next_3_years,False
UP_gorakh_1981:1991,UP_mahara_1991,Maharajganj,area,1.0,equal_split_fallback,0.35,1991,equal_split_fallback,True
UP_gorakh_1981:1991,UP_mahara_1991,Maharajganj,production,1.0,equal_split_fallback,0.35,1991,equal_split_fallback,True
UP_mainpu_1981:1991,UP_firoza_1991,Firozabad,area,1.0,post_split_crop_area_proxy,0.6,1991,average_total_crop_area_next_3_years,False
UP_mainpu_1981:1991,UP_firoza_1991,Firozabad,production,1.0,post_split_crop_area_proxy,0.6,1991,average_total_crop_area_next_3_years,False
UP_mirzap_1981:1991,UP_sonbha_1991,Sonbhadra,area,1.0,post_split_crop_area_proxy,0.6,1991,average_total_crop_area_next_3_years,False
UP_mirzap_1981:1991,UP_sonbha_1991,Sonbhadra,production,1.0,post_split_crop_area_proxy,0.6,1991,average_total_crop_area_next_3_years,False
WB_south2_1971:1991,WB_northt_1991,North Twenty Four Parganas,area,0.5,equal_split_fallback,0.35,1991,equal_split_fallback,True
WB_south2_1971:1991,WB_northt_1991,North Twenty Four Parganas,production,0.5,equal_split_fallback,0.35,1991,equal_split_fallback,True
WB_south2_1971:1991,WB_southt_1991,South Twenty Four Parganas,area,0.5,equal_split_fallback,0.35,1991,equal_split_fallback,True
WB_south2_1971:1991,WB_southt_1991,South Twenty Four Parganas,production,0.5,equal_split_fallback,0.35,1991,equal_split_fallback,True
AR_eastsi_1981:2001,AR_uppers_1981,Upper Siang,area,1.0,equal_split_fallback,0.35,2001,equal_split_fallback,True
AR_eastsi_1981:2001,AR_uppers_1981,Upper Siang,production,1.0,equal_split_fallback,0.35,2001,equal_split_fallback,True
AR_lowers_1981:2001,AR_papump_2001,Papum Pare,area,1.0,equal_split_fallback,0.35,2001,equal_split_fallback,True
AR_lowers_1981:2001,AR_papump_2001,Papum Pare,production,1.0,equal_split_fallback,0.35,2001,equal_split_fallback,True
BR_bhagal_1991:2001,BR_banka_2001,Banka,area,1.0,post_split_crop_area_proxy,0.6,2001,average_total_crop_area_next_3_years,False
BR_bhagal_1991:2001,BR_banka_2001,Banka,production,1.0,post_split_crop_area_proxy,0.6,2001,average_total_crop_area_next_3_years,False
BR_bhojpu_1981:2001,BR_buxar_2001,Buxar,area,1.0,post_split_crop_area_proxy,0.6,2001,average_total_crop_area_next_3_years,False
BR_bhojpu_1981:2001,BR_buxar_2001,Buxar,production,1.0,post_split_crop_area_proxy,0.6,2001,average_total_crop_area_next_3_years,False
BR_munger_1981:2001,BR_jamui_2001,Jamui,area,0.411243,post_split_crop_area_proxy,0.6,2001,average_total_crop_area_next_3_years,False
BR_munger_1981:2001,BR_jamui_2001,Jamui,production,0.411243,post_split_crop_area_proxy,0.6,2001,average_total_crop_area_next_3_years,False
BR_munger_1981:2001,BR_lakhis_2001,Lakhisarai,area,0.341732,post_split_crop_area_proxy,0.6,2001,average_total_crop_area_next_3_years,False
BR_munger_1981:2001,BR_lakhis_2001,Lakhisarai,production,0.341732,post_split_crop_area_proxy,0.6,2001,average_total_crop_area_next_3_years,False
BR_munger_1981:2001,BR_sheikh_2001,Sheikhpura,area,0.247025,post_split_crop_area_proxy,0.6,2001,average_total_crop_area_next_3_years,False
BR_munger_1981:2001,BR_sheikh_2001,Sheikhpura,production,0.247025,post_split_crop_area_proxy,0.6,2001,average_total_crop_area_next_3_years,False
BR_rohtas_1981:2001,BR_kaimur_2001,Kaimur (Bhabua),area,1.0,post_split_crop_area_proxy,0.6,2001,average_total_crop_area_next_3_years,False
BR_rohtas_1981:2001,BR_kaimur_2001,Kaimur (Bhabua),production,1.0,post_split_crop_area_proxy,0.6,2001,average_total_crop_area_next_3_years,False
BR_sahars_1981:2001,BR_supaul_2001,Supaul,area,1.0,post_split_crop_area_proxy,0.6,2001,average_total_crop_area_next_3_years,False
BR_sahars_1981:2001,BR_supaul_2001,Supaul,production,1.0,post_split_crop_area_proxy,0.6,2001,average_total_crop_area_next_3_years,False
BR_sitama_1981:2001,BR_sheoha_2001,Sheohar,area,1.0,post_split_crop_area_proxy,0.6,2001,average_total_crop_area_next_3_years,False
BR_sitama_1981:2001,BR_sheoha_2001,Sheohar,production,1.0,post_split_crop_area_proxy,0.6,2001,average_total_crop_area_next_3_years,False
CG_bastar_1991:2001,CG_dantew_2001,Dantewada,area,0.551813,post_split_crop_area_proxy,0.6,2001,average_total_crop_area_next_3_years,False
CG_bastar_1991:2001,CG_dantew_2001,Dantewada,production,0.551813,post_split_crop_area_proxy,0.6,2001,average_total_crop_area_next_3_years,False
CG_bastar_1991:2001,CG_kanker_2001,Kanker,area,0.448187,post_split_crop_area_proxy,0.6,2001,average_total_crop_area_next_3_years,False
CG_bastar_1991:2001,CG_kanker_2001,Kanker,production,0.448187,post_split_crop_area_proxy,0.6,2001,average_total_crop_area_next_3_years,False
CG_bilasp_1991:2001,CG_janjgi_2001,Janjgir-Champa,area,0.665281,post_split_crop_area_proxy,0.6,2001,average_total_crop_area_next_3_years,False
CG_bilasp_1991:2001,CG_janjgi_2001,Janjgir-Champa,production,0.665281,post_split_crop_area_proxy,0.6,2001,average_total_crop_area_next_3_years,False
CG_bilasp_1991:2001,CG_korba_2001,Korba,area,0.334719,post_split_crop_area_proxy,0.6,2001,average_total_crop_area_next_3_years,False
CG_bilasp_1991:2001,CG_korba_2001,Korba,production,0.334719,post_split_crop_area_proxy,0.6,2001,average_total_crop_area_next_3_years,False
CG_raigar_1991:2001,CG_jashpu_2001,Jashpur,area,1.0,post_split_crop_area_proxy,0.6,2001,average_total_crop_area_next_3_years,False
CG_raigar_1991:2001,CG_jashpu_2001,Jashpur,production,1.0,post_split_crop_area_proxy,0.6,2001,average_total_crop_area_next_3_years,False
CG_raipur_1991:2001,CG_dhamta_2001,Dhamtari,area,0.5,equal_split_fallback,0.35,2001,equal_split_fallback,True
CG_raipur_1991:2001,CG_dhamta_2001,Dhamtari,production,0.5,equal_split_fallback,0.35,2001,equal_split_fallback,True
CG_raipur_1991:2001,CG_mahasa_2001,Mahasamund,area,0.5,equal_split_fallback,0.35,2001,equal_split_fallback,True
CG_raipur_1991:2001,CG_mahasa_2001,Mahasamund,production,0.5,equal_split_fallback,0.35,2001,equal_split_fallback,True
CG_rajnan_1981:2001,CG_kaward_2001,Kawardha,area,1.0,post_split_crop_area_proxy,0.6,2001,average_total_crop_area_next_3_years,False
CG_rajnan_1981:2001,CG_kaward_2001,Kawardha,production,1.0,post_split_crop_area_proxy,0.6,2001,average_total_crop_area_next_3_years,False
CG_surguj_1991:2001,CG_koriya_2001,Koriya,area,1.0,post_split_crop_area_proxy,0.6,2001,average_total_crop_area_next_3_years,False
CG_surguj_1991:2001,CG_koriya_2001,Koriya,production,1.0,post_split_crop_area_proxy,0.6,2001,average_total_crop_area_next_3_years,False
DL_delhi_1991:2001,DL_east_2001,East,area,0.2,equal_split_fallback,0.35,2001,equal_split_fallback,True
DL_delhi_1991:2001,DL_east_2001,East,production,0.2,equal_split_fallback,0.35,2001,equal_split_fallback,True
DL_delhi_1991:2001,DL_northe_2001,North East,area,0.2,equal_split_fallback,0.35,2001,equal_split_fallback,True
DL_delhi_1991:2001,DL_northe_2001,North East,production,0.2,equal_split_fallback,0.35,2001,equal_split_fallback,True
DL_delhi_1991:2001,DL_northw_2001,North West,area,0.2,equal_split_fallback,0.35,2001,equal_split_fallback,True
DL_delhi_1991:2001,DL_northw_2001,North West,production,0.2,equal_split_fallback,0.35,2001,equal_split_fallback,True
DL_delhi_1991:2001,DL_south_2001,South,area,0.2,equal_split_fallback,0.35,2001,equal_split_fallback,True
DL_delhi_1991:2001,DL_south_2001,South,production,0.2,equal_split_fallback,0.35,2001,equal_split_fallback,True
DL_delhi_1991:2001,DL_southw_2001,South West,area,0.2,equal_split_fallback,0.35,2001,equal_split_fallback,True
DL_delhi_1991:2001,DL_southw_2001,South West,production,0.2,equal_split_fallback,0.35,2001,equal_split_fallback,True
GJ_bharuc_1961:2001,GJ_narmad_2001,Narmada,area,1.0,post_split_crop_area_proxy,0.6,2001,average_total_crop_area_next_3_years,False
GJ_bharuc_1961:2001,GJ_narmad_2001,Narmada,production,1.0,post_split_crop_area_proxy,0.6,2001,average_total_crop_area_next_3_years,False
GJ_junaga_1951:2001,GJ_porban_2001,Porbandar,area,1.0,post_split_crop_area_proxy,0.6,2001,average_total_crop_area_next_3_years,False
GJ_junaga_1951:2001,GJ_porban_2001,Porbandar,production,1.0,post_split_crop_area_proxy,0.6,2001,average_total_crop_area_next_3_years,False
GJ_kheda_1961:2001,GJ_anand_2001,Anand,area,1.0,post_split_crop_area_proxy,0.6,2001,average_total_crop_area_next_3_years,False
GJ_kheda_1961:2001,GJ_anand_2001,Anand,production,1.0,post_split_crop_area_proxy,0.6,2001,average_total_crop_area_next_3_years,False
GJ_mahesa_1961:2001,GJ_patan_2001,Patan,area,1.0,post_split_crop_area_proxy,0.6,2001,average_total_crop_area_next_3_years,False
GJ_mahesa_1961:2001,GJ_patan_2001,Patan,production,1.0,post_split_crop_area_proxy,0.6,2001,average_total_crop_area_next_3_years,False
GJ_panchm_1951:2001,GJ_dohad_2001,Dohad,area,1.0,post_split_crop_area_proxy,0.6,2001,average_total_crop_area_next_3_years,False
GJ_panchm_1951:2001,GJ_dohad_2001,Dohad,production,1.0,post_split_crop_area_proxy,0.6,2001,average_total_crop_area_next_3_years,False
GJ_valsad_1971:2001,GJ_navsar_2001,Navsari,area,1.0,post_split_crop_area_proxy,0.6,2001,average_total_crop_area_next_3_years,False
GJ_valsad_1971:2001,GJ_navsar_2001,Navsari,production,1.0,post_split_crop_area_proxy,0.6,2001,average_total_crop_area_next_3_years,False
HR_ambala_1951:2001,HR_panchk_2001,Panchkula,area,1.0,post_split_crop_area_proxy,0.6,2001,average_total_crop_area_next_3_years,False
HR_ambala_1951:2001,HR_panchk_2001,Panchkula,production,1.0,post_split_crop_area_proxy,0.6,2001,average_total_crop_area_next_3_years,False
HR_hisar_1951:2001,HR_fateha_2001,Fatehabad,area,1.0,post_split_crop_area_proxy,0.6,2001,average_total_crop_area_next_3_years,False
HR_hisar_1951:2001,HR_fateha_2001,Fatehabad,production,1.0,post_split_crop_area_proxy,0.6,2001,average_total_crop_area_next_3_years,False
HR_rohtak_1951:2001,HR_jhajja_2001,Jhajjar,area,1.0,post_split_crop_area_proxy,0.6,2001,average_total_crop_area_next_3_years,False
HR_rohtak_1951:2001,HR_jhajja_2001,Jhajjar,production,1.0,post_split_crop_area_proxy,0.6,2001,average_total_crop_area_next_3_years,False
JH_dhanba_1991:2001,JH_bokaro_2001,Bokaro,area,1.0,post_split_crop_area_proxy,0.6,2001,average_total_crop_area_next_3_years,False
JH_dhanba_1991:2001,JH_bokaro_2001,Bokaro,production,1.0,post_split_crop_area_proxy,0.6,2001,average_total_crop_area_next_3_years,False
JH_giridi_1981:2001,JH_bokaro_2001,Bokaro,area,1.0,post_split_crop_area_proxy,0.6,2001,average_total_crop_area_next_3_years,False
JH_giridi_1981:2001,JH_bokaro_2001,Bokaro,production,1.0,post_split_crop_area_proxy,0.6,2001,average_total_crop_area_next_3_years,False
JH_hazari_1971:2001,JH_chatra_2001,Chatra,area,0.5,equal_split_fallback,0.35,2001,equal_split_fallback,True
JH_hazari_1971:2001,JH_chatra_2001,Chatra,production,0.5,equal_split_fallback,0.35,2001,equal_split_fallback,True
JH_hazari_1971:2001,JH_kodarm_2001,Kodarma,area,0.5,equal_split_fallback,0.35,2001,equal_split_fallback,True
JH_hazari_1971:2001,JH_kodarm_2001,Kodarma,production,0.5,equal_split_fallback,0.35,2001,equal_split_fallback,True
JH_palamu_1971:2001,JH_garhwa_2001,Garhwa,area,1.0,equal_split_fallback,0.35,2001,equal_split_fallback,True
JH_palamu_1971:2001,JH_garhwa_2001,Garhwa,production,1.0,equal_split_fallback,0.35,2001,equal_split_fallback,True
JH_sahibg_1991:2001,JH_pakaur_2001,Pakaur,area,1.0,equal_split_fallback,0.35,2001,equal_split_fallback,True
JH_sahibg_1991:2001,JH_pakaur_2001,Pakaur,production,1.0,equal_split_fallback,0.35,2001,equal_split_fallback,True
JK_ladakh_1961:2001,JK_lehlad_2001,Leh (Ladakh),area,1.0,equal_split_fallback,0.35,2001,equal_split_fallback,True
JK_ladakh_1961:2001,JK_lehlad_2001,Leh (Ladakh),production,1.0,equal_split_fallback,0.35,2001,equal_split_fallback,True
KA_bijapu_1991:2001,KA_bagalk_2001,Bagalkot,area,1.0,post_split_crop_area_proxy,0.6,2001,average_total_crop_area_next_3_years,False
